time,pressure,calibrated_pressure,altitude,calibrated_altitude
1479762251,97417.73672,97573.3236,337.1757011701411,323.79590573811583
1479762252,97414.96187,97570.54431,337.41448321454664,324.03476100317494
1479762253,97415.46895,97571.0522,337.3708474359373,323.9911119618919
1479762255,97418.37976,97573.96767,337.12036692695256,323.74055443426187
1479762256,97414.02185,97569.60278,337.4953752854417,324.1156783849219
1479762257,97416.92221,97572.50779,337.245791005058,323.8660167830967
1479762258,97417.35194,97572.9382,337.20881202023884,323.82902711255156
1479762259,97414.01022,97569.59114,337.49637609234924,324.11667875882995
1479762260,97418.24897,97573.83667,337.1316215149345,323.75181253565825
1479762261,97413.37443,97568.95433,337.55108845119685,324.17140812521393
1479762262,97416.11794,97571.70222,337.315000137889,323.93524826405337
1479762264,97413.03135,97568.6107,337.58061202413955,324.2009408409067
1479762265,97417.39662,97572.98295,337.20496723913675,323.8251812806848
1479762266,97418.3732,97573.96109,337.1209314200969,323.74111991723476
1479762267,97416.62379,97572.20889,337.2714706225961,323.8917044901318
1479762268,97414.66009,97570.24204,337.44045239009574,324.06073875438597
1479762269,97415.46916,97571.05241,337.37082936483057,323.9910939141264
1479762270,97418.8486,97574.43725,337.0800229565939,323.7001989679993
1479762271,97412.65528,97568.23403,337.6129746312872,324.2333132218773
1479762272,97417.78297,97573.36992,337.1717213009397,323.7919249926199
1479762274,97418.59328,97574.18153,337.101993380129,323.7221753951817
1479762275,97412.6035,97568.18217,337.61743055380066,324.23777026560856
1479762276,97417.38934,97572.97566,337.20559369397233,323.82580778593547
1479762277,97415.08358,97570.66621,337.4040096815297,324.02428466645506
1479762278,97416.62697,97572.21207,337.27119697711896,323.8914311980261
1479762279,97414.53542,97570.11718,337.4511806784285,324.07146951749746
1479762280,97415.68633,97571.26993,337.3521412811024,323.9723998841873
1479762281,97417.39738,97572.98372,337.20490184000664,323.825115106607
1479762283,97416.97563,97572.56129,337.2411941175742,323.8614189566724
1479762284,97416.15333,97571.73768,337.3119547438764,323.93220078691957
1479762285,97417.82318,97573.41019,337.16826118237805,323.7884641859782
1479762286,97418.30083,97573.88861,337.12715891745756,323.74734882590565
1479762287,97418.59218,97574.18043,337.1020880358192,323.7222699286358
1479762288,97420.08642,97575.67706,336.9735085397624,323.59365108317434
1479762289,97415.90572,97571.48967,337.3332621944355,323.9535150980373
1479762290,97415.60089,97571.18435,337.35949362718384,323.97975476744614
1479762292,97417.52491,97573.11145,337.19392769989645,323.8141379501976
1479762293,97413.80178,97569.38236,337.5143131845034,324.1346219079933
1479762294,97413.33199,97568.91182,337.55474059900735,324.17506157275056
1479762295,97417.99181,97573.5791,337.15375038192724,323.77394806125085
1479762296,97415.51944,97571.10277,337.36650262770854,323.9867658891162
1479762297,97414.70765,97570.28969,337.4363596891417,324.0566436038498
1479762298,97413.75876,97569.33927,337.51801523070753,324.13832518946583
1479762299,97413.33822,97568.91806,337.55420448014775,324.17452528678405
1479762301,97418.93628,97574.52508,337.07247805611405,323.6926509199475
1479762302,97414.57676,97570.15858,337.4476232260131,324.06791150254867
1479762303,97416.03252,97571.61667,337.32235073655465,323.9426005426867
1479762304,97415.08357,97570.6662,337.4040105420645,324.0242855258766
1479762305,97421.03301,97576.62516,336.89205520526593,323.51217316919065
1479762306,97416.54702,97572.13199,337.2780768397133,323.8983133484435
1479762307,97416.49771,97572.08261,337.28232006932376,323.90255711430655
1479762308,97415.94002,97571.52402,337.33031059231143,323.9505630104759
1479762310,97418.46956,97574.05761,337.11263956954645,323.7328250242572
1479762311,97416.58393,97572.16897,337.2749006574304,323.89513525194343
1479762312,97414.44249,97570.0241,337.45917763629404,324.079469039636
1479762313,97412.95574,97568.53497,337.58711861511983,324.20744934264803
1479762314,97412.86794,97568.44703,337.5946742172382,324.2150072197328
1479762315,97416.11998,97571.70427,337.3148245909906,323.93507208445226
1479762316,97416.24625,97571.83074,337.3039587602616,323.9242030973692
1479762317,97415.30801,97570.891,337.3846967932477,324.00496577931335
1479762318,97416.02882,97571.61297,337.3226691306627,323.94291852563765
1479762320,97414.53278,97570.11453,337.451407859764,324.07169726487336
1479762321,97414.69747,97570.27949,337.43723571288865,324.05752021515946
1479762322,97417.18863,97572.77463,337.22286510316917,323.8430843921451
1479762323,97416.16082,97571.74517,337.31131021161127,323.9315570869803
1479762324,97417.39178,97572.97811,337.20538372833835,323.8255972320403
1479762325,97415.34699,97570.93004,337.3813424486434,324.00161060992104
1479762326,97414.75072,97570.33282,337.43265336946206,324.0529369138967
1479762327,97415.17875,97570.76154,337.39582000739756,324.0160918175752
1479762329,97417.56209,97573.14868,337.190728309557,323.8109383944684
1479762330,97418.58821,97574.17646,337.10242965683574,323.72261110848194
1479762331,97417.86391,97573.45099,337.16475631837966,323.78495783227845
1479762332,97415.9854,97571.56947,337.326405529333,323.94665697451273
1479762333,97417.43041,97573.0168,337.2020595598369,323.82227219987544
1479762334,97419.35651,97574.94598,337.0363171661229,323.6564791481287
1479762335,97414.82931,97570.41154,337.4258904366652,324.04617154211155
1479762336,97415.80607,97571.38986,337.34183733482496,323.96209291530977
1479762338,97418.28827,97573.87603,337.12823971605394,323.74842994757637
1479762339,97419.44791,97575.03753,337.0284521914218,323.6486114392392
1479762340,97419.35822,97574.9477,337.0361700204812,323.6563313331135
1479762341,97417.01317,97572.59889,337.2379637339909,323.8581875883028
1479762342,97413.58145,97569.16168,337.53327349230676,324.1535878109207
1479762343,97414.52896,97570.11071,337.4517365842694,324.0720255648703
1479762344,97416.53196,97572.11691,337.27937278432364,323.89960933831753
1479762345,97412.64105,97568.21977,337.61419919227046,324.23453877979773
1479762347,97414.23236,97569.81364,337.4772600948345,324.0975565079207
1479762348,97416.61582,97572.20091,337.27215645737306,323.8923902986353
1479762349,97416.15469,97571.73904,337.31183771265205,323.93208390681684
1479762350,97413.5825,97569.16273,337.533183135376,324.1534975706818
1479762351,97416.24046,97571.82495,337.3044570031416,323.92470069682895
1479762352,97417.25562,97572.84173,337.21710050576075,323.8373177855683
1479762353,97416.18897,97571.77337,337.3088878376875,323.9291335441885
1479762354,97415.98207,97571.56614,337.3266920841488,323.94694315927336
1479762355,97416.4886,97572.07349,337.2831040042438,323.9033408962787
1479762357,97415.8922,97571.47613,337.3344256250057,323.95467874500173
1479762358,97415.38358,97570.9667,337.37819377160486,323.9984599830932
1479762359,97415.59748,97571.18093,337.3597870671365,323.98004868787393
1479762360,97416.83556,97572.421,337.2532473984029,323.8734755791156
1479762361,97417.94967,97573.53689,337.15737657423597,323.7775755865805
1479762362,97416.18966,97571.77406,337.30882846155873,323.92907424474834
1479762363,97415.97364,97571.5577,337.3274175067272,323.94766850447195
1479762364,97419.22607,97574.81533,337.04754154518014,323.667707079454
1479762366,97415.75545,97571.33916,337.34619331955037,323.96645015012473
1479762367,97417.42556,97573.01194,337.20247690943506,323.8226898699213
1479762368,97415.59574,97571.17919,337.3599367989664,323.98019822633796
1479762369,97417.16905,97572.75502,337.2245499943092,323.8447696856747
1479762370,97415.07583,97570.65845,337.404676593389,324.02495157650264
1479762371,97417.4302,97573.01659,337.20207763064536,323.8222902473499
1479762372,97415.32794,97570.91096,337.3829817575024,324.00325038007577
1479762373,97416.82025,97572.40566,337.25456485288305,323.8747939104869
1479762375,97417.5923,97573.17895,337.1881286980715,323.80833698364586
1479762376,97418.61645,97574.20474,337.0999995872262,323.72018073943764
1479762377,97415.58676,97571.1702,337.3607095529078,323.98097084177425
1479762378,97418.02896,97573.61631,337.1505535855322,323.77075023674115
1479762379,97415.79827,97571.38205,337.34250854531274,323.962764118427
1479762380,97419.14089,97574.73001,337.05487130187976,323.67503940214374
1479762381,97417.16453,97572.75049,337.2249389477656,323.84515899625694
1479762384,97417.85548,97573.44255,337.16548172961484,323.78568316612655
1479762385,97416.48688,97572.07176,337.28325201392,323.90348957422975
1479762386,97415.45807,97571.0413,337.37178369114554,323.9920487268755
1479762388,97415.45807,97571.0413,337.37178369114554,323.9920487268755
1479762389,97413.14836,97568.7279,337.5705427793073,324.1908682700305
1479762390,97416.9503,97572.53592,337.2433738095715,323.8635992714917
1479762391,97419.09103,97574.68008,337.0591617676546,323.6793303430459
1479762392,97415.50042,97571.08372,337.3681393526349,323.9884030786707
1479762393,97416.22295,97571.80741,337.30596377925394,323.9262081053603
1479762394,97416.22052,97571.80497,337.30617288640497,323.9264178018857
1479762395,97419.68041,97575.2704,337.0084455814067,323.6285988679592
1479762396,97415.4866,97571.06987,337.3693286029811,323.98959337149427
1479762398,97418.10447,97573.69194,337.14405587402143,323.76425060344627
1479762399,97418.39461,97573.98254,337.1190890729049,323.7392765116165
1479762400,97416.73082,97572.31609,337.2622604769931,323.88249162835564
1479762401,97413.0457,97568.62508,337.5793771405806,324.1997049737547
1479762402,97414.20709,97569.78832,337.4794346733106,324.0997325753269
1479762403,97418.83101,97574.41964,337.08153658407537,323.7017123596015
1479762404,97419.08292,97574.67195,337.059859635403,323.68002902835724
1479762405,97417.32238,97572.90859,337.2113557034245,323.83157180789567
1479762407,97416.59473,97572.17978,337.2739712951443,323.89420623040496
1479762408,97416.554,97572.13899,337.2774761961191,323.8977117616887
1479762409,97416.34661,97571.93127,337.29532255416416,323.9155634338749
1479762410,97418.39091,97573.97884,337.1194074607629,323.7395944883174
1479762411,97417.62504,97573.21174,337.1853113773832,323.80551900417777
1479762412,97417.95836,97573.54559,337.1566287902897,323.7768279088996
1479762413,97414.32625,97569.90768,337.46918051147077,324.0894744669713
1479762414,97419.1553,97574.74445,337.05363131802005,323.6737984413994
1479762416,97414.79435,97570.37652,337.4288988612461,324.0491812382097
1479762417,97420.35485,97575.94592,336.95041028159903,323.57054570009495
1479762418,97417.44779,97573.03421,337.20056398553425,323.8207759787183
1479762419,97418.38667,97573.97459,337.1197723160585,323.73995973184356
1479762420,97419.37254,97574.96203,337.03493778336997,323.6550998278981
1479762421,97420.30876,97575.89975,336.954376297821,323.5745134697572
1479762422,97421.03132,97576.62347,336.8922006278881,323.51231840401306
1479762423,97420.99052,97576.5826,336.8957114230434,323.5158306810481
1479762425,97419.15079,97574.73993,337.0540194045534,323.67418688616453
1479762426,97422.57309,97578.1677,336.7595338866231,323.37961158011603
1479762427,97418.94327,97574.53208,337.07187656393944,323.69204934513255
1479762428,97421.2484,97576.8409,336.87352115251997,323.49363297272066
1479762429,97417.56274,97573.14934,337.1906723761713,323.8108816739041
1479762430,97418.89083,97574.47956,337.076389046837,323.69656287584803
1479762431,97418.29413,97573.8819,337.12773545809614,323.74792548140977
1479762432,97418.93495,97574.52375,337.0725925031293,323.6927652191662
1479762433,97418.55183,97574.14001,337.10556017935596,323.7257436040891
1479762435,97419.18663,97574.77582,337.0509353647285,323.6711025320401
1479762436,97418.29167,97573.87944,337.12794714317715,323.7481368931185
1479762437,97420.52072,97576.11206,336.9361372824278,323.55626792945986
1479762438,97420.0819,97575.67253,336.97389748379646,323.5940403843124
1479762439,97419.61098,97575.20086,337.01442002438125,323.6345750489345
1479762440,97420.25458,97575.84549,336.95903845552675,323.57917648192233
1479762441,97419.3127,97574.9021,337.04008702099236,323.66025015042396
1479762442,97420.68174,97576.27333,336.9222816412366,323.5424086966159
1479762444,97420.38632,97575.97744,336.94770230828,323.56783692688623
1479762445,97415.8111,97571.3949,337.3414044901365,323.9616597701679
1479762446,97417.94952,97573.53674,337.15738948190847,323.7775884775765
1479762447,97417.39077,97572.9771,337.20547064034326,323.8256840318063
1479762448,97419.52044,97575.11017,337.02221098545124,323.6423688397481
1479762449,97420.07626,97575.66688,336.97438280335336,323.5945259365253
1479762450,97418.97045,97574.5593,337.0695377148877,323.6897100788483
1479762451,97419.39172,97574.98124,337.03328734310344,323.6534489408077
1479762453,97418.57546,97574.16368,337.1035268024716,323.72370941547706
1479762454,97419.34778,97574.93723,337.0370683833826,323.6572311140626
1479762455,97419.39455,97574.98408,337.03304382144415,323.6532048742374
1479762456,97421.23173,97576.8242,336.8749555849645,323.4950681308983
1479762457,97422.21759,97577.81164,336.7901239188577,323.4102102336619
1479762458,97417.68012,97573.26691,337.18057167162624,323.8007776845552
1479762459,97420.4154,97576.00656,336.94519999355543,323.5653344060629
1479762460,97418.86769,97574.45638,337.07838025368255,323.69855494886724
1479762461,97419.43526,97575.02486,337.0295407242156,323.64970028511016
1479762463,97419.34446,97574.93391,337.0373540696892,323.6575164314345
1479762464,97420.53507,97576.12643,336.93490247573936,323.5550329986145
1479762465,97418.82358,97574.4122,337.0821759390092,323.70235174827394
1479762466,97418.22364,97573.8113,337.13380118386704,323.75399282740545
1479762467,97421.26331,97576.85583,336.8722381660191,323.4923499242868
1479762468,97421.8191,97577.41251,336.82441325822583,323.4445102922473
1479762469,97419.72418,97575.31423,337.0046791800487,323.62483217412955
1479762470,97415.06071,97570.64331,337.4059777170405,324.0262527387531
1479762472,97420.57247,97576.16389,336.9316842346234,323.55181375717075
1479762473,97420.10131,97575.69197,336.9722272618674,323.5923697411199
1479762474,97420.40252,97575.99367,336.9463083089431,323.56644214958214
1479762475,97420.57803,97576.16945,336.93120580100367,323.55133594138897
1479762476,97418.69094,97574.27934,337.0935896790179,323.7137696555001
1479762477,97419.03876,97574.62772,337.0636596164477,323.68383011794504
1479762478,97412.01684,97567.59456,337.66791565298627,324.2882718162582
1479762479,97420.48392,97576.0752,336.939303895364,323.5594356093861
1479762481,97420.01271,97575.60323,336.9798512549314,323.5999959201072
1479762482,97420.10046,97575.69112,336.97230040399154,323.5924427887876
1479762483,97417.78867,97573.37564,337.1712308090573,323.79143341534655
1479762484,97417.44634,97573.03276,337.2006887601383,323.820900592189
1479762485,97417.44307,97573.02948,337.2009701483912,323.82118247646576
1479762486,97421.04192,97576.63409,336.89128850973066,323.51140574499004
1479762487,97417.22639,97572.81245,337.219615793947,323.83983412258385
1479762488,97420.35399,97575.94506,336.95048428405426,323.570619606995
1479762490,97421.11449,97576.70677,336.8850439444868,323.5051597907004
1479762491,97416.41809,97572.00286,337.28917154209194,323.90941091156856
1479762492,97418.42229,97574.01027,337.11670718780806,323.7368934054539
1479762493,97416.28048,97571.86503,337.30101319016103,323.9212561746317
1479762494,97417.4298,97573.01619,337.20211205122905,323.82232462348475
1479762495,97419.06244,97574.65144,337.0616219452786,323.6817916406071
1479762496,97418.07326,97573.66068,337.14674152545194,323.76693708367384
1479762497,97417.34731,97572.93357,337.2092104387775,323.82942501657817
1479762498,97417.34392,97572.93017,337.20950215344055,323.82971721392823
1479762500,97414.65494,97570.23689,337.44089556533436,324.06118135732686
1479762501,97417.47814,97573.0646,337.1979523243863,323.81816425259603
1479762502,97418.16286,97573.75042,337.13903135854343,323.7592248419314
1479762503,97416.65235,97572.23749,337.26901297666336,323.8892465803074
1479762505,97418.75643,97574.34494,337.08795422936964,323.7081320300058
1479762506,97417.33363,97572.91987,337.2103876236506,323.83060240007035
1479762507,97419.94356,97575.53397,336.98580158749974,323.6059480217882
1479762508,97418.58267,97574.1709,337.10290637735307,323.7230889321727
1479762509,97416.39937,97571.98411,337.2907824391368,323.9110223065654
1479762510,97415.15543,97570.73818,337.3978267652419,324.01809942160617
1479762511,97418.62562,97574.21392,337.0992105031255,323.71939181494963
1479762512,97416.56782,97572.15283,337.276286956323,323.8965223388295
1479762513,97417.2904,97572.87657,337.2141076320113,323.83432362031454
1479762515,97419.38757,97574.97709,337.03364445085754,323.6538055873971
1479762516,97415.35807,97570.94114,337.38038898197556,324.0006566557131
1479762517,97418.43957,97574.02758,337.11522023091675,323.7354057905977
1479762518,97418.00588,97573.59319,337.1525396435827,323.7727371676301
1479762519,97419.12936,97574.71847,337.0558634611807,323.6760311395774
1479762520,97417.97306,97573.56031,337.15536383943254,323.7755628727755
1479762521,97417.58072,97573.16735,337.1891251726993,323.8093338902545
1479762522,97419.0844,97574.67343,337.05973228098446,323.67990183841175
1479762524,97417.24324,97572.82933,337.218165824459,323.83838344734977
1479762525,97420.43825,97576.02945,336.94323376662214,323.5633672807526
1479762526,97415.85778,97571.44166,337.33738755460945,323.9576411467133
1479762527,97419.07351,97574.66253,337.06066936856223,323.6808385752447
1479762528,97418.81883,97574.40744,337.08258467872656,323.7027608195567
1479762530,97418.89437,97574.48311,337.076084428365,323.6962577913655
1479762531,97422.31488,97577.90909,336.7817523086487,323.4018356844681
1479762532,97419.10392,97574.69298,337.05805257968314,323.67822172806336
1479762533,97418.93696,97574.52576,337.07241954185156,323.6925924812458
1479762534,97419.27939,97574.86873,337.042953350734,323.6631179349861
1479762535,97417.95596,97573.54319,337.1568353128969,323.77703416480654
1479762536,97417.48431,97573.07079,337.19742138708534,323.8176322821382
1479762537,97419.14646,97574.7356,337.05439200206456,323.67455900250206
1479762539,97420.51245,97576.10377,336.93684890976147,323.55698035657406
1479762540,97418.97198,97574.56084,337.06940605783893,323.68957773242437
1479762541,97418.41635,97574.00432,337.1172183292874,323.7374047462581
1479762542,97418.07013,97573.65754,337.1470108650901,323.7672069348919
1479762543,97416.48339,97572.06826,337.2835523358808,323.9037903677745
1479762544,97418.15406,97573.7416,337.13978860682255,323.75998283111403
1479762545,97418.32951,97573.91734,337.12469097969006,323.74487977818353
1479762546,97418.58423,97574.17246,337.102772138358,323.7229548665273
1479762548,97418.49268,97574.08076,337.1106500771275,323.7308355228306
1479762549,97419.26146,97574.85078,337.04449622984976,323.6646605404385
1479762550,97418.32184,97573.90966,337.1253509894814,323.74553979506163
1479762551,97418.535,97574.12316,337.10700841205835,323.72719168536423
1479762552,97420.4104,97576.00156,336.9456302401959,323.5657640970967
1479762553,97417.37444,97572.96074,337.20687586127315,323.8270900162752
1479762554,97418.78197,97574.37052,337.0857564994876,323.7059337006576
1479762555,97420.50659,97576.0979,336.9373531584206,323.5574848134347
1479762556,97421.18375,97576.77614,336.8790842044691,323.49919829380815
1479762558,97420.9706,97576.56265,336.8974255175781,323.5175451401665
1479762559,97418.95802,97574.54685,337.07060732092214,323.69078002239985
1479762562,97420.44486,97576.03607,336.9426649806992,323.56279836995964
1479762563,97421.47677,97577.06964,336.85387022247596,323.4739756225754
1479762564,97420.66247,97576.25403,336.9239398082209,323.54406730042683
1479762565,97420.01518,97575.60571,336.9796387123788,323.5997827926476
1479762566,97419.93588,97575.52628,336.9864624489419,323.6066088891894
1479762567,97419.28858,97574.87794,337.04216254998755,323.662326436679
1479762569,97419.10913,97574.6982,337.05760425781045,323.67777312575345
1479762570,97419.79007,97575.38024,336.9990093588858,323.6191593622061
1479762571,97420.68814,97576.27974,336.92173092677695,323.5418578339595
1479762572,97419.8862,97575.47652,336.9907373974129,323.61088519217446
1479762573,97422.48831,97578.08279,336.76682902027824,323.386908464774
1479762574,97420.56714,97576.15855,336.9321428769472,323.55227266659494
1479762575,97422.87283,97578.46793,336.7337419561154,323.3538108478315
1479762576,97420.76777,97576.3595,336.9148788366874,323.5350034205694
1479762577,97418.88413,97574.47285,337.0769655846452,323.6971395285218
1479762579,97421.15629,97576.74864,336.88144710416236,323.50156157960737
1479762580,97421.23992,97576.83241,336.8742508457799,323.4943625830492
1479762581,97420.51319,97576.10451,336.9367852333089,323.5569167623544
1479762582,97420.5508,97576.14219,336.9335489212681,323.5536786139419
1479762583,97420.47146,97576.06271,336.94037606941856,323.56050897700334
1479762584,97421.06462,97576.65683,336.88933520037244,323.5094515205783
1479762585,97420.93515,97576.52715,336.9004759525851,323.52059593280865
1479762586,97422.68533,97578.28013,336.749875887901,323.3699497255657
1479762588,97420.58847,97576.17992,336.9303074472846,323.55043616964394
1479762589,97422.4765,97578.07096,336.76784524536924,323.38792509626364
1479762590,97419.00119,97574.59009,337.06689252715296,323.68706401008967
1479762592,97419.89925,97575.48959,336.989614448823,323.6097619749635
1479762593,97420.2459,97575.8368,336.9597853647065,323.57992328594264
1479762594,97419.6778,97575.26779,337.00867017151904,323.6288231680446
1479762595,97420.96853,97576.56058,336.8976036388631,323.5177230314366
1479762596,97418.47887,97574.06694,337.11183843739127,323.73202320787095
1479762597,97416.34429,97571.92894,337.29552219535253,323.9157636766686
1479762598,97415.44195,97571.02516,337.37317086354597,323.9934358267419
1479762599,97418.81284,97574.40144,337.0831001210463,323.7032764556352
1479762601,97417.61811,97573.20479,337.1859077130648,323.8061162885715
1479762602,97420.05772,97575.64831,336.9759781624889,323.59612181360717
1479762603,97421.03921,97576.63137,336.8915217022004,323.5116394956931
1479762604,97419.1175,97574.70659,337.0568840171545,323.6770520964128
1479762605,97424.16369,97579.76085,336.6226671868353,323.2427024899516
1479762606,97423.17359,97578.76917,336.7078623215566,323.32792338422587
1479762607,97423.47428,97579.07034,336.68198877499526,323.30204200085427
1479762608,97418.62834,97574.21665,337.0989764454862,323.71915720016113
1479762610,97420.8172,97576.409,336.91062543180306,323.5307494927838
1479762611,97418.76185,97574.35037,337.08748783559713,323.7076653791373
1479762612,97419.44257,97575.03218,337.02891169853683,323.64907121234864
1479762613,97423.71607,97579.31251,336.6611834581563,323.28123089588917
1479762614,97417.16985,97572.75582,337.22448115298903,323.84470093325945
1479762615,97422.21619,97577.81023,336.7902443861167,323.410331404717
1479762617,97422.56703,97578.16164,336.760055336199,323.38013235630933
1479762618,97422.04462,97577.63839,336.8050076586587,323.42509881527803
1479762619,97424.09563,97579.69268,336.6285235232208,323.2485607164999
1479762620,97421.83553,97577.42896,336.82299948437867,323.44309662537125
1479762621,97422.98846,97578.58374,336.72379228047066,323.34385855242726
1479762622,97419.34532,97574.93478,337.0372800666082,323.65744166453806
1479762623,97422.20666,97577.80069,336.79106442396005,323.41115124295175
1479762624,97421.57172,97577.16474,336.84569991419994,323.46580297464243
1479762626,97420.10918,97575.69985,336.97155005192326,323.59169254632434
1479762627,97420.91953,97576.5115,336.9018200373466,323.52194085998053
1479762628,97420.75235,97576.34406,336.91620571351086,323.53633030265337
1479762629,97421.77559,97577.36893,336.8281572214255,323.4482554361821
1479762630,97418.9974,97574.5863,337.0672186579468,323.6873897197147
1479762631,97418.05276,97573.64014,337.14850557113823,323.76870228890766
1479762632,97420.52582,97576.11716,336.9356984312544,323.5558296450108
1479762633,97421.89164,97577.48516,336.81817131477146,323.43826695641474
1479762635,97417.78044,97573.36738,337.17193901049905,323.792143280436
1479762636,97418.24817,97573.83587,337.1316903556435,323.7518812874623
1479762637,97421.9373,97577.5309,336.8142423514655,323.4343361919164
1479762638,97420.52484,97576.11618,336.93578275951586,323.5559138643657
1479762639,97422.09528,97577.68913,336.80064845971356,323.42073837074713
1479762640,97420.42785,97576.01904,336.94412867948995,323.56426189732883
1479762641,97420.55298,97576.14436,336.9333613339477,323.5534921282524
1479762642,97420.90378,97576.49573,336.90317530865286,323.52329609987646
1479762643,97422.34909,97577.94335,336.77880860807636,323.39889148848306
1479762645,97423.89497,97579.4917,336.64578966736735,323.2658320629271
1479762646,97419.31111,97574.90051,337.040223840675,323.6603867934173
1479762647,97424.66326,97580.26122,336.5796809531603,323.19970301947615
1479762648,97422.47771,97578.07217,336.7677411274708,323.3878211128176
1479762649,97421.05691,97576.6491,336.88999863712525,323.5101158193429
1479762651,97423.93121,97579.528,336.6426713304245,323.26271259679197
1479762652,97421.9584,97577.55203,336.81242673379893,323.43252034077886
1479762653,97424.0142,97579.61112,336.6355303079399,323.2555696244308
1479762654,97420.19492,97575.78573,336.9641721664957,323.58431215715973
1479762655,97421.611,97577.20408,336.84231992968853,323.4624221987251
1479762656,97423.62468,97579.22098,336.66904729336966,323.28909660694626
1479762657,97421.68098,97577.27417,336.83629825939715,323.45639885158016
1479762658,97421.08339,97576.67562,336.88772006335057,323.5078367505557
1479762660,97419.58292,97575.17275,337.01683458491607,323.63699078829814
1479762661,97421.29615,97576.88872,336.8694123264286,323.4895234370415
1479762662,97423.14259,97578.73812,336.7105297898743,323.3305917046455
1479762663,97423.48042,97579.07649,336.68146044557216,323.3015134943489
1479762664,97419.74859,97575.33869,337.00257870412315,323.6227301137769
1479762665,97424.63344,97580.23136,336.58224685380264,323.20226904397714
1479762666,97425.01347,97580.61199,336.549546726259,323.16955958362814
1479762667,97423.63799,97579.23431,336.66790200744435,323.2879510813
1479762668,97423.47072,97579.06677,336.682295102808,323.3023487924438
1479762670,97423.3408,97578.93664,336.69347435348027,323.3135316530461
1479762671,97423.94166,97579.53846,336.64177214127267,323.26181370948325
1479762672,97424.4467,97580.04432,336.59831515420956,323.21834237470466
1479762673,97423.67367,97579.27005,336.66483185016114,323.28487973259325
1479762674,97422.56607,97578.16067,336.7601379420812,323.38021571488207
1479762675,97457.69115,97613.34195,333.7381435839634,320.3572949593072
1479762676,97423.32112,97578.91693,336.69516776319506,323.31522545401094
1479762677,97424.64956,97580.24749,336.5808597873838,323.20088290943386
1479762679,97424.64956,97580.24749,336.5808597873838,323.20088290943386
1479762680,97423.75958,97579.3561,336.6574395553398,323.2774849530033
1479762682,97424.51958,97580.11731,336.592044091296,323.21206995722605
1479762683,97424.5146,97580.11233,336.5924726023368,323.2124979148939
1479762684,97420.52736,97576.1187,336.9355659154171,323.55569730029674
1479762685,97423.65692,97579.25327,336.6662731374454,323.2863217367194
1479762687,97422.7619,97578.35682,336.74328721735947,323.36335925110325
1479762688,97421.77111,97577.36444,336.8285427180672,323.4486412943588
1479762689,97422.63187,97578.22658,336.7544759991433,323.3745516306153
1479762690,97422.10873,97577.70261,336.7994911124915,323.4195799399895
1479762691,97422.62681,97578.22151,336.7549114007197,323.37498732929816
1479762692,97422.83946,97578.4345,336.7366133638934,323.3566837037215
1479762693,97424.59025,97580.18809,336.58596319460776,323.2059874603947
1479762694,97421.53808,97577.13104,336.84859458613937,323.4686990647024
1479762696,97421.53808,97577.13104,336.84859458613937,323.4686990647024
1479762697,97423.24649,97578.84219,336.7015894713404,323.3216483222932
1479762698,97421.62062,97577.21372,336.84149214342324,323.461593762695
1479762699,97422.94907,97578.54429,336.7271816915163,323.34724874264066
1479762700,97420.07725,97575.66788,336.97429761428066,323.5944399980799
1479762701,97424.23512,97579.8324,336.61652087674884,323.2365538048034
1479762702,97423.1141,97578.70959,336.7129812799103,323.3330434663367
1479762703,97422.25329,97577.8474,336.7870520043725,323.40713712995785
1479762705,97421.69277,97577.28598,336.83528374855814,323.4553839321088
1479762706,97422.38622,97577.98054,336.77561364841677,323.3956954985115
1479762707,97421.69555,97577.28876,336.8350445339602,323.45514502643346
1479762708,97423.49687,97579.09297,336.6800449703005,323.3000972689115
1479762709,97425.67296,97581.27253,336.49280038002325,323.1127962869723
1479762710,97424.04172,97579.63869,336.6331623015649,323.2532003792803
1479762712,97424.68472,97580.28272,336.57783439997,323.19785541347665
1479762713,97424.72194,97580.31999,336.5746317581725,323.1946526107349
1479762715,97425.65721,97581.25676,336.4941555977857,323.11415147332445
1479762716,97422.06237,97577.65617,336.8034803039045,323.4235708548076
1479762717,97422.61767,97578.21236,336.755697877139,323.37577364944445
1479762718,97422.86741,97578.4625,336.7342083339463,323.35427748275833
1479762719,97422.87537,97578.47047,336.73352339529083,323.3535925692486
1479762720,97422.13937,97577.73329,336.7968545985641,323.41694339332025
1479762721,97423.29249,97578.88826,336.69763129621424,323.3176892431293
1479762722,97420.2077,97575.79853,336.9630724541421,323.58321214618627
1479762724,97423.88497,97579.48168,336.64665013578633,323.2666931388667
1479762725,97424.148,97579.74514,336.6240172588077,323.2440525371712
1479762726,97421.31284,97576.90544,336.86797617378033,323.4880865608793
1479762727,97423.14609,97578.74162,336.71022862406244,323.3302909277554
1479762728,97422.25597,97577.85008,336.7868213956972,323.40690681908745
1479762729,97420.14884,97575.73958,336.9681373275016,323.5882782133267
1479762730,97425.1547,97580.75345,336.5373944514067,323.15740323694627
1479762731,97419.72084,97575.3109,337.0049665864499,323.62511834999896
1479762733,97423.56565,97579.16185,336.6741266508834,323.2941779986795
1479762734,97422.19454,97577.78855,336.7921073263278,323.41219451727375
