temperature,pressure,time,calibrated_temperature
41.98928104,97441.33461,1479765414,41.99147845
41.99547633,97444.31395,1479765415,41.99779083
41.98990057,97440.03433,1479765416,41.99210969
41.98804198,97442.51896,1479765417,41.99021598
41.99361775,97442.66585,1479765418,41.99589712
41.99671539,97443.82321,1479765419,41.99905331
41.9948568,97444.22699,1479765421,41.9971596
41.99361775,97445.44034,1479765422,41.99589712
41.98990057,97444.54283,1479765423,41.99210969
41.9905201,97443.93617,1479765424,41.99274093
41.99361775,97443.35947,1479765425,41.99589712
41.9948568,97444.22699,1479765426,41.9971596
41.99299822,97442.92571,1479765427,41.99526588
41.99547633,97442.57989,1479765428,41.99779083
41.99609586,97445.1235,1479765430,41.99842207
41.99237869,97443.85021,1479765431,41.99463464
41.99237869,97444.54383,1479765432,41.99463464
41.99237869,97438.99488,1479765433,41.99463464
41.99423727,97442.40599,1479765434,41.99652836
41.98928104,97444.45588,1479765435,41.99147845
41.99671539,97444.86364,1479765437,41.99905331
41.99671539,97443.12958,1479765438,41.99905331
41.99609586,97443.04263,1479765439,41.99842207
41.99609586,97442.34901,1479765440,41.99842207
41.99733492,97445.99103,1479765441,41.99968455
42.00043256,97441.94619,1479765442,42.00284074
42.00291068,97445.0685,1479765443,42.00536569
42.00105209,97439.95225,1479765444,42.00347198
41.99671539,97443.82321,1479765445,41.99905331
41.99733492,97443.56334,1479765447,41.99968455
41.99547633,97442.57989,1479765448,41.99779083
41.99981304,97442.55287,1479765449,42.0022095
42.00229115,97442.90066,1479765450,42.00473445
41.99547633,97442.9267,1479765451,41.99779083
41.99919351,97440.70287,1479765452,42.00157826
41.99981304,97442.89968,1479765453,42.0022095
41.99981304,97444.63375,1479765454,42.0022095
41.99609586,97437.84046,1479765456,41.99842207
41.99299822,97439.80443,1479765457,41.99526588
41.99671539,97441.74233,1479765458,41.99905331
42.00167162,97441.42646,1479765459,42.00410322
42.00043256,97443.33345,1479765460,42.00284074
42.0053888,97446.13892,1479765461,42.00789065
42.00229115,97444.63474,1479765462,42.00473445
42.00167162,97443.50734,1479765463,42.00410322
41.99919351,97444.51782,1479765465,42.00157826
41.99857398,97440.61593,1479765466,42.00094703
42.00043256,97442.293,1479765467,42.00284074
42.00105209,97440.99269,1479765468,42.00347198
41.99981304,97441.16561,1479765469,42.0022095
42.00105209,97439.95225,1479765470,42.00347198
42.00291068,97443.33443,1479765471,42.00536569
42.00105209,97439.95225,1479765472,42.00347198
42.00353021,97444.14399,1479765474,42.00599693
42.00291068,97439.51946,1479765475,42.00536569
42.00353021,97443.10354,1479765476,42.00599693
42.00105209,97443.76721,1479765477,42.00347198
42.00043256,97443.68026,1479765478,42.00284074
42.00291068,97442.6408,1479765479,42.00536569
41.99857398,97440.61593,1479765482,42.00094703
41.99919351,97441.74331,1479765483,42.00157826
41.99919351,97439.66243,1479765484,42.00157826
42.00662786,97445.27237,1479765485,42.00915312
42.00043256,97440.55893,1479765486,42.00284074
42.00476927,97440.84972,1479765487,42.00725941
42.00414974,97439.72233,1479765489,42.00662817
42.00910597,97442.52779,1479765490,42.01167808
42.00848644,97442.09402,1479765491,42.01104684
42.00229115,97441.86022,1479765492,42.00473445
42.01034503,97444.43578,1479765493,42.01294055
42.00476927,97441.19654,1479765494,42.00725941
42.00353021,97441.36946,1479765495,42.00599693
42.0053888,97442.32394,1479765496,42.00789065
42.0053888,97442.67075,1479765498,42.00789065
41.99919351,97440.00925,1479765499,42.00157826
42.00414974,97443.53731,1479765500,42.00662817
42.00291068,97444.02806,1479765501,42.00536569
42.0097255,97444.69565,1479765502,42.01230931
42.00910597,97443.91506,1479765503,42.01167808
42.00662786,97439.72329,1479765504,42.00915312
42.00724739,97441.22649,1479765505,42.00978436
42.01220362,97441.95104,1479765506,42.01483427
42.0097255,97442.26791,1479765508,42.01230931
42.00353021,97441.71628,1479765509,42.00599693
42.00724739,97441.22649,1479765510,42.00978436
42.00848644,97441.7472,1479765511,42.01104684
42.00724739,97438.45195,1479765512,42.00978436
42.01096456,97441.77715,1479765513,42.01357179
42.01220362,97441.60422,1479765515,42.01483427
42.00476927,97440.84972,1479765516,42.00725941
42.00848644,97440.70675,1479765517,42.01104684
42.00848644,97442.09402,1479765518,42.01104684
42.00910597,97439.75324,1479765519,42.01167808
42.00848644,97442.09402,1479765520,42.01104684
42.00786691,97439.23253,1479765521,42.0104156
42.00848644,97438.97266,1479765522,42.01104684
42.0097255,97442.96155,1479765523,42.01230931
42.00662786,97439.02966,1479765525,42.00915312
42.01158409,97443.25138,1479765526,42.01420303
42.00724739,97441.22649,1479765527,42.00978436
42.0053888,97439.89622,1479765528,42.00789065
42.01344268,97442.81858,1479765529,42.01609674
42.00910597,97439.0596,1479765530,42.01167808
42.0097255,97442.26791,1479765531,42.01230931
42.01096456,97440.38987,1479765532,42.01357179
42.0097255,97441.57428,1479765534,42.01230931
42.0097255,97441.22746,1479765535,42.01230931
42.01220362,97440.21694,1479765536,42.01483427
42.01220362,97442.9915,1479765537,42.01483427
42.0097255,97440.187,1479765538,42.01230931
42.0097255,97440.88064,1479765539,42.01230931
42.01220362,97438.82966,1479765540,42.01483427
42.01034503,97440.27394,1479765541,42.01294055
42.01282315,97441.69117,1479765543,42.01546551
42.01034503,97439.23349,1479765544,42.01294055
42.00848644,97439.31947,1479765545,42.01104684
42.01530126,97443.1084,1479765546,42.01799046
42.01220362,97441.95104,1479765547,42.01483427
42.01901844,97441.2313,1479765548,42.02177789
42.01220362,97440.21694,1479765549,42.01483427
42.01282315,97439.95707,1479765550,42.01546551
42.01468174,97438.51277,1479765551,42.01735922
42.01158409,97438.3959,1479765553,42.01420303
42.01530126,97438.94654,1479765554,42.01799046
42.01220362,97439.87012,1479765555,42.01483427
41.98432481,97455.84051,1479765556,41.98642855
42.0097255,97441.22746,1479765557,42.01230931
42.0053888,97436.42806,1479765558,42.00789065
42.01220362,97437.44238,1479765559,42.01483427
42.01468174,97440.5937,1479765560,42.01735922
42.0097255,97439.49336,1479765562,42.01230931
42.01344268,97438.65673,1479765563,42.01609674
42.01468174,97441.28735,1479765564,42.01735922
42.01592079,97441.46124,1479765565,42.0186217
42.01406221,97438.74367,1479765566,42.01672798
42.01406221,97438.05003,1479765567,42.01672798
42.01777938,97442.79153,1479765568,42.02051541
42.01654032,97440.50771,1479765569,42.01925294
42.01777938,97442.79153,1479765571,42.02051541
42.0202575,97441.05836,1479765572,42.02304037
42.01777938,97441.75106,1479765573,42.02051541
42.01406221,97437.70321,1479765574,42.01672798
42.01715985,97441.2883,1479765575,42.01988417
42.01530126,97441.02747,1479765576,42.01799046
42.02149656,97441.95489,1479765577,42.02430284
42.02149656,97440.91441,1479765578,42.02430284
42.01963797,97440.97142,1479765580,42.02240913
42.01963797,97441.66507,1479765581,42.02240913
42.01406221,97439.43731,1479765582,42.01672798
42.01654032,97441.895,1479765583,42.01925294
42.01468174,97437.47231,1479765584,42.01735922
42.0245942,97442.04279,1479765585,42.02745903
42.02583326,97439.12421,1479765586,42.02872151
42.02397467,97440.91536,1479765587,42.0268278
42.0202575,97438.63059,1479765588,42.02304037
42.01530126,97439.987,1479765590,42.01799046
42.02211609,97440.3077,1479765591,42.02493408
42.0245942,97441.34913,1479765592,42.02745903
42.01963797,97438.89047,1479765593,42.02240913
42.02645279,97442.3326,1479765594,42.02935275
42.02397467,97437.10027,1479765595,42.0268278
42.01963797,97435.42223,1479765596,42.02240913
42.02645279,97440.94529,1479765597,42.02935275
42.02335514,97440.82842,1479765599,42.02619656
42.02645279,97440.25163,1479765600,42.02935275
42.0245942,97437.88086,1479765601,42.02745903
42.02397467,97441.95584,1479765602,42.0268278
42.02583326,97443.28614,1479765603,42.02872151
42.02397467,97441.95584,1479765604,42.0268278
42.03016997,97441.84277,1479765605,42.03314018
42.0307895,97441.58288,1479765606,42.03377142
42.02769185,97439.38503,1479765608,42.03061523
42.0245942,97440.65548,1479765609,42.02745903
42.02707232,97436.87029,1479765610,42.02998399
42.02397467,97434.67248,1479765611,42.0268278
42.02893091,97440.62839,1479765612,42.0318777
42.02893091,97438.89424,1479765613,42.0318777
42.02769185,97441.46601,1479765614,42.03061523
42.02583326,97438.08372,1479765615,42.02872151
42.02521373,97438.34361,1479765616,42.02809027
42.02769185,97437.65089,1479765618,42.03061523
42.03016997,97440.10861,1479765619,42.03314018
42.02769185,97437.65089,1479765620,42.03061523
42.02521373,97436.26265,1479765621,42.02809027
42.02583326,97437.7369,1479765622,42.02872151
42.02583326,97435.3091,1479765623,42.02872151
42.02583326,97439.12421,1479765624,42.02872151
42.02893091,97439.93473,1479765625,42.0318777
42.02831138,97438.08466,1479765627,42.03124646
42.02893091,97441.32205,1479765628,42.0318777
42.03202856,97437.59479,1479765629,42.03503389
42.03264808,97435.97656,1479765630,42.03566513
42.03202856,97438.98212,1479765631,42.03503389
42.03636526,97441.38284,1479765632,42.03945256
42.02893091,97440.62839,1479765633,42.0318777
42.0307895,97438.46141,1479765634,42.03377142
42.03326761,97439.87865,1479765636,42.03629637
42.03574573,97438.52123,1479765637,42.03882133
42.0351262,97441.87364,1479765638,42.03819009
42.03326761,97439.18498,1479765639,42.03629637
42.03450667,97435.54371,1479765640,42.03755885
42.03698479,97437.30778,1479765641,42.0400838
42.03760432,97438.78205,1479765642,42.04071504
42.03822385,97439.21583,1479765643,42.04134628
42.03698479,97439.73561,1479765645,42.0400838
42.04070197,97439.24574,1479765646,42.04387123
42.03636526,97439.30184,1479765647,42.03945256
42.04008244,97437.42462,1479765648,42.04323999
42.03636526,97437.56767,1479765649,42.03945256
42.03698479,97436.61411,1479765650,42.0400838
42.04008244,97441.93348,1479765651,42.04323999
42.03636526,97437.22084,1479765652,42.03945256
42.0413215,97439.33268,1479765653,42.04450247
42.03884338,97439.30277,1479765655,42.04197752
42.03698479,97438.69511,1479765656,42.0400838
42.03574573,97437.1339,1479765657,42.03882133
42.04070197,97440.63308,1479765659,42.04387123
42.04318008,97439.27564,1479765660,42.04639619
42.03884338,97437.91543,1479765661,42.04197752
42.03946291,97437.33768,1479765662,42.04260876
42.03946291,97438.03135,1479765663,42.04260876
42.04627773,97437.97615,1479765664,42.04955238
42.04379961,97436.58788,1479765665,42.04702743
42.04379961,97438.32207,1479765666,42.04702743
42.04379961,97438.32207,1479765667,42.04702743
42.04503867,97439.53646,1479765669,42.0482899
42.04194102,97439.41962,1479765670,42.04513371
42.04751679,97440.26005,1479765671,42.05081486
42.04627773,97440.40402,1479765672,42.04955238
42.0456582,97438.23605,1479765673,42.04892114
42.04194102,97441.1538,1479765674,42.04513371
42.04627773,97439.71035,1479765675,42.04955238
42.05123397,97437.6891,1479765676,42.05460229
42.04937538,97439.48035,1479765678,42.05270857
42.04875585,97439.74025,1479765679,42.05207733
42.04503867,97436.41492,1479765680,42.0482899
42.05123397,97437.6891,1479765681,42.05460229
42.0518535,97439.16341,1479765682,42.05523353
42.05061444,97436.90848,1479765683,42.05397105
42.0518535,97436.73551,1479765684,42.05523353
42.05061444,97440.37689,1479765685,42.05397105
42.0518535,97437.77604,1479765687,42.05523353
42.05247303,97437.51613,1479765688,42.05586477
42.05680973,97438.15368,1479765689,42.06028344
42.05557067,97436.93927,1479765690,42.05902096
42.05557067,97436.24558,1479765691,42.05902096
42.05928785,97435.75564,1479765692,42.06280839
42.05866832,97434.28133,1479765693,42.06217715
42.06362456,97438.82111,1479765694,42.06722706
42.0623855,97436.56615,1479765695,42.06596458
42.05742926,97438.61644,1479765697,42.06091467
42.06052691,97437.66375,1479765698,42.06407087
42.06114644,97437.43282,1479765699,42.06470211
42.05990738,97438.2705,1479765700,42.06343963
42.05680973,97433.99155,1479765701,42.06028344
42.05928785,97438.53041,1479765702,42.06280839
42.05680973,97438.15368,1479765703,42.06028344
42.05866832,97436.01555,1479765704,42.06217715
42.05990738,97435.49573,1479765706,42.06343963
42.06114644,97437.43282,1479765707,42.06470211
42.06610268,97435.72934,1479765708,42.06975202
42.06424409,97436.82696,1479765709,42.0678583
42.06734173,97439.02487,1479765710,42.07101449
42.06734173,97438.33117,1479765711,42.07101449
42.06796126,97435.6433,1479765712,42.07164573
42.06734173,97432.43471,1479765713,42.07101449
42.06734173,97435.90321,1479765715,42.07101449
42.06734173,97434.16896,1479765716,42.07101449
42.06796126,97436.68385,1479765717,42.07164573
42.07601515,97434.77925,1479765718,42.07985184
42.07167844,97434.80647,1479765719,42.07543316
42.07167844,97434.45962,1479765720,42.07543316
42.07415656,97439.69229,1479765721,42.07795812
42.07353703,97436.83052,1479765722,42.07732688
42.07787374,97436.08062,1479765724,42.08174555
42.07725421,97436.34054,1479765725,42.08111431
42.07353703,97432.32142,1479765726,42.07732688
42.07477609,97435.27012,1479765727,42.07858936
42.0791128,97437.6709,1479765728,42.08300803
42.07725421,97436.6874,1479765729,42.08111431
42.08282998,97436.83405,1479765730,42.08679546
42.08654715,97431.488,1479765731,42.0905829
42.08468856,97436.05427,1479765732,42.08868918
42.08654715,97436.34405,1479765734,42.0905829
42.08654715,97434.95661,1479765735,42.0905829
42.08282998,97435.79347,1479765736,42.08679546
42.08654715,97436.34405,1479765737,42.0905829
42.08592762,97434.8407,1479765738,42.08995166
42.08592762,97435.88128,1479765739,42.08995166
42.09026433,97437.93522,1479765740,42.09437033
42.08778621,97438.94595,1479765741,42.09184537
42.08902527,97436.69178,1479765743,42.09310785
42.09460104,97435.45095,1479765744,42.098789
42.09212292,97436.11484,1479765745,42.09626405
42.09460104,97433.71662,1479765746,42.098789
42.09274245,97435.16118,1479765747,42.09689528
42.09398151,97433.62969,1479765748,42.09815776
42.09150339,97431.86554,1479765749,42.09563281
42.09893775,97431.57917,1479765750,42.10320767
42.09769869,97436.26145,1479765752,42.1019452
42.10141587,97436.81202,1479765753,42.10573263
42.10327446,97435.33847,1479765754,42.10762635
42.1020354,97434.81774,1479765755,42.10636387
42.1020354,97431.00218,1479765756,42.10636387
42.10761117,97435.28221,1479765757,42.11204502
42.10327446,97431.86977,1479765758,42.10762635
42.10946976,97436.26573,1479765759,42.11393874
42.10637211,97433.374,1479765760,42.11078254
42.1082307,97430.88878,1479765762,42.11267626
42.10761117,97432.85411,1479765763,42.11204502
42.11256741,97433.95436,1479765764,42.11709493
42.10946976,97431.75638,1479765765,42.11393874
42.11194788,97434.21431,1479765766,42.11646369
42.10946976,97431.4095,1479765767,42.11393874
42.11132835,97434.47425,1479765768,42.11583245
42.11256741,97432.21998,1479765769,42.11709493
42.114426,97431.78701,1479765771,42.11898865
42.11628459,97432.07677,1479765772,42.12088237
42.11194788,97433.52056,1479765773,42.11646369
42.11876271,97432.45345,1479765774,42.12340732
42.12124083,97433.84179,1479765775,42.12593228
42.11876271,97431.75969,1479765776,42.12340732
42.1206213,97431.67359,1479765777,42.12530104
42.1268166,97433.29456,1479765778,42.13161343
42.1206213,97432.02047,1479765780,42.12530104
42.1268166,97433.29456,1479765781,42.13161343
42.12991425,97433.06439,1479765782,42.13476963
42.12929472,97431.21407,1479765783,42.13413839
42.12743613,97431.99395,1479765784,42.13224467
42.13115331,97431.85071,1479765785,42.1360321
42.12929472,97431.21407,1479765786,42.13413839
42.12991425,97431.67686,1479765787,42.13476963
42.13425096,97433.35496,1479765789,42.1391883
42.13363143,97434.65558,1479765790,42.13855706
42.13734861,97433.81857,1479765791,42.1423445
42.13982673,97434.51316,1479765792,42.14486945
42.13982673,97432.77871,1479765793,42.14486945
42.14416344,97435.17959,1479765794,42.14928813
42.1392072,97431.30423,1479765795,42.14423821
42.14788062,97435.73012,1479765796,42.15307556
42.14416344,97435.17959,1479765797,42.14928813
42.14664156,97436.22108,1479765799,42.15181309
42.14664156,97436.22108,1479765800,42.15181309
42.1454025,97434.65966,1479765801,42.15055061
42.14664156,97434.83351,1479765802,42.15181309
42.14850015,97435.47016,1479765803,42.1537068
42.14602203,97436.48105,1479765804,42.15118185
42.15221733,97433.59241,1479765805,42.15749424
42.15531498,97433.7091,1479765806,42.16065044
42.15407592,97433.50628,1479765808,42.15938796
42.15469545,97435.35667,1479765809,42.1600192
42.15841263,97432.4382,1479765810,42.16380663
42.15717357,97433.62298,1479765811,42.16254415
42.16460794,97434.72401,1479765812,42.17011903
42.16212982,97434.02941,1479765813,42.16759407
42.16336888,97432.81564,1479765814,42.16885655
42.16398841,97432.90257,1479765815,42.16948779
42.15965169,97433.99964,1479765817,42.16506911
42.16398841,97431.86186,1479765818,42.16948779
42.165847,97431.80469,1479765819,42.17138151
42.16770559,97433.45307,1479765820,42.17327522
42.165847,97433.19231,1479765821,42.17138151
42.17266183,97434.90021,1479765822,42.17832514
42.17390089,97431.60497,1479765823,42.17958762
42.17513995,97431.08499,1479765824,42.1808501
42.17266183,97430.73732,1479765826,42.17832514
42.17575948,97431.86573,1479765827,42.18148134
42.17390089,97432.6457,1479765828,42.17958762
42.17513995,97431.77881,1479765829,42.1808501
42.17513995,97431.4319,1479765830,42.1808501
42.18071573,97431.5783,1479765831,42.18653125
42.17575948,97430.825,1479765832,42.18148134
42.17761807,97432.84929,1479765833,42.18337506
42.18257432,97432.18597,1479765834,42.18842497
42.18381338,97431.00113,1479765836,42.18968745
42.1862915,97433.08337,1479765840,42.19221241
42.18815009,97436.49536,1479765841,42.19410613
42.18753056,97432.24544,1479765842,42.19347489
42.19186727,97432.88284,1479765843,42.19789357
42.1943454,97432.91257,1479765844,42.20041852
42.19558446,97431.35181,1479765845,42.201681
42.19062821,97429.58675,1479765846,42.19663109
42.19806258,97429.3,1479765848,42.20420596
42.2005407,97432.42304,1479765849,42.20673092
42.20239929,97436.52894,1479765850,42.20862464
42.20301882,97435.22816,1479765851,42.20925588
42.20239929,97431.32507,1479765852,42.20862464
42.20735554,97429.96781,1479765853,42.21367456
42.20549695,97431.09477,1479765854,42.21178084
42.20301882,97428.63659,1479765855,42.20925588
42.21169225,97429.5644,1479765857,42.21809324
42.21107272,97431.90599,1479765858,42.217462
42.21417038,97433.41033,1479765859,42.2206182
42.21788756,97435.34854,1479765860,42.22440563
42.21788756,97434.30774,1479765861,42.22440563
42.21602897,97431.27153,1479765862,42.22251192
42.22408287,97433.50018,1479765863,42.23071803
42.22408287,97433.15325,1479765864,42.23071803
42.22222427,97434.5982,1479765865,42.22882431
42.22903911,97433.18367,1479765870,42.23576795
42.22780005,97433.35678,1479765872,42.23450547
42.23089771,97432.43257,1479765873,42.23766167
42.23027817,97432.34565,1479765874,42.23703043
42.23399536,97434.28388,1479765875,42.24081787
42.23709301,97434.37152,1479765876,42.24397407
42.23647348,97435.67237,1479765877,42.24334283
42.23585395,97433.5038,1479765879,42.24271159
42.2408102,97432.14642,1479765880,42.24776151
42.24019067,97433.10034,1479765881,42.24713027
42.24390785,97432.60995,1479765882,42.25091771
42.24390785,97431.56911,1479765883,42.25091771
42.25258129,97432.52585,1479765884,42.25975507
42.24762504,97431.07871,1479765885,42.25470515
42.25072269,97433.62395,1479765886,42.25786135
42.25815706,97435.41876,1479765888,42.26543623
42.25753753,97436.02576,1479765889,42.26480499
42.26063519,97434.75452,1479765890,42.26796119
42.25567894,97433.68329,1479765891,42.26291127
42.26063519,97436.14235,1479765892,42.26796119
42.25815706,97432.99008,1479765893,42.26543623
42.2668305,97433.9468,1479765894,42.2742736
42.27116722,97434.2372,1479765895,42.27869228
42.26621097,97433.16597,1479765897,42.27364236
42.26745003,97435.0746,1479765898,42.27490484
42.27116722,97433.54327,1479765899,42.27869228
42.27302581,97437.96757,1479765900,42.280586
42.27922112,97434.73106,1479765902,42.2868984
42.27860159,97434.64415,1479765903,42.28626716
42.28293831,97438.05726,1479765904,42.29068584
42.28603596,97435.74503,1479765905,42.29384204
42.28169925,97434.06677,1479765906,42.28942336
42.28789456,97435.3408,1479765907,42.29573577
42.2866555,97436.87286,1479765908,42.29447328
42.28789456,97436.72868,1479765909,42.29573577
42.28727503,97434.184,1479765910,42.29510452
42.28975315,97436.98942,1479765912,42.29762949
42.2947094,97435.97882,1479765913,42.30267941
42.296568,97434.88061,1479765914,42.30457313
42.29532893,97435.40075,1479765915,42.30331065
42.296568,97437.65643,1479765916,42.30457313
42.29780706,97435.74839,1479765917,42.30583561
42.29966565,97437.77298,1479765918,42.30772933
42.30152425,97436.99278,1479765919,42.30962305
42.30400237,97436.32846,1479765921,42.31214802
42.30400237,97435.98148,1479765922,42.31214802
42.30957815,97435.78066,1479765923,42.31782918
42.30895862,97434.97081,1479765924,42.31719794
42.30710003,97436.09802,1479765925,42.31530422
42.31267581,97434.82726,1479765926,42.32098538
42.30833909,97433.84295,1479765927,42.3165667
42.31081722,97432.48463,1479765928,42.31909166
42.30957815,97435.43367,1479765930,42.31782918
42.31391487,97434.68306,1479765931,42.32224786
42.3145344,97436.15792,1479765933,42.3228791
42.31949066,97437.57614,1479765934,42.32792903
42.31949066,97434.80023,1479765935,42.32792903
42.32196878,97433.78887,1479765936,42.33045399
42.32568597,97435.03326,1479765937,42.33424144
42.32568597,97433.99228,1479765938,42.33424144
42.3281641,97436.10384,1479765939,42.3367664
42.32940316,97433.5017,1479765940,42.33802888
42.33126175,97436.56735,1479765941,42.3399226
42.33064222,97434.02251,1479765943,42.33929136
42.33931566,97437.0611,1479765944,42.34812873
42.33312035,97435.44009,1479765945,42.34181632
42.33435941,97434.57291,1479765946,42.3430788
42.34055473,97434.1119,1479765947,42.34939121
42.34365239,97437.69842,1479765948,42.35254742
42.34303285,97433.79449,1479765949,42.35191617
42.34675004,97436.42691,1479765950,42.35570362
42.29594846,97430.28302,1479765952,42.30394189
42.34613051,97433.21697,1479765953,42.35507238
42.34675004,97437.12091,1479765954,42.35570362
42.34922817,97435.76248,1479765955,42.35822858
42.35108677,97437.06422,1479765956,42.36012231
42.30338284,97429.64892,1479765957,42.31151678
42.3281641,97434.71587,1479765958,42.3367664
42.35418442,97434.40464,1479765959,42.36327851
42.35480396,97434.14454,1479765961,42.36390975
42.35604302,97438.13545,1479765962,42.36517223
42.35356489,97436.39979,1479765963,42.36264727
42.36099927,97433.68346,1479765964,42.37022216
42.36037974,97434.63759,1479765965,42.36959092
42.36595553,97435.7957,1479765966,42.37527209
42.36533599,97436.05582,1479765967,42.37464085
42.36905319,97433.83008,1479765968,42.37842829
42.37277038,97436.11554,1479765970,42.38221574
42.37153131,97435.59472,1479765971,42.38095325
42.37277038,97437.1566,1479765972,42.38221574
42.37091178,97433.77273,1479765973,42.38032201
42.37462897,97439.87542,1479765974,42.38410946
42.37462897,97437.44628,1479765975,42.38410946
42.3771071,97436.40581,1479765976,42.38663442
42.37958523,97438.86453,1479765977,42.38915939
42.3789657,97435.65443,1479765978,42.38852815
42.38330242,97434.90361,1479765980,42.39294683
42.38330242,97435.25064,1479765981,42.39294683
42.38330242,97434.90361,1479765982,42.39294683
42.38516101,97437.96949,1479765983,42.39484056
42.39383446,97437.16189,1479765984,42.40367793
42.3907368,97439.12762,1479765985,42.40052173
42.39135633,97436.43829,1479765986,42.40115297
42.39011727,97438.34665,1479765987,42.39989049
42.39197587,97435.13707,1479765989,42.40178421
42.39445399,97434.81958,1479765990,42.40430917
42.39631259,97436.49737,1479765991,42.4062029
42.3925954,97436.29403,1479765992,42.40241545
42.40250791,97435.66018,1479765993,42.41251531
42.40436651,97434.90873,1479765994,42.41440903
42.40436651,97436.99095,1479765995,42.41440903
42.4062251,97437.94573,1479765996,42.41630276
42.40684463,97438.40863,1479765999,42.416934
42.40870323,97437.97526,1479766000,42.41882772
42.41056183,97435.83566,1479766001,42.42072145
42.41365949,97440.43465,1479766002,42.42387765
42.41303996,97439.30662,1479766003,42.42324641
42.41489855,97436.47292,1479766004,42.42514013
42.41551808,97438.29503,1479766005,42.42577138
42.41861574,97434.59397,1479766006,42.42892758
42.42171341,97436.4456,1479766008,42.43208379
42.41923528,97437.11018,1479766009,42.42955882
42.42481107,97435.86792,1479766010,42.43524
42.423572,97435.31811,1479766011,42.43397751
42.423572,97436.01221,1479766012,42.43397751
42.42852826,97438.50057,1479766013,42.43902744
42.42914779,97434.76992,1479766014,42.43965869
42.43100639,97438.50112,1479766015,42.44155241
42.43472358,97437.31622,1479766017,42.44533986
42.44153844,97440.06531,1479766018,42.45228351
42.43596265,97438.56014,1479766019,42.44660234
42.43658218,97435.52355,1479766020,42.44723358
42.43967984,97437.37522,1479766021,42.45038979
42.44401657,97437.66541,1479766022,42.45480848
42.44091891,97437.54902,1479766023,42.45165227
42.44525563,97439.22744,1479766024,42.45607096
42.4427775,97435.75633,1479766025,42.453546
42.44959236,97438.12939,1479766027,42.46048965
42.45640722,97436.71374,1479766028,42.46743331
42.45145096,97435.29549,1479766029,42.46238338
42.44773376,97437.8687,1479766030,42.45859593
42.45578768,97438.0151,1479766031,42.46680207
42.45702675,97438.53596,1479766032,42.46806455
42.45826581,97435.61513,1479766033,42.46932704
42.45888535,97437.09028,1479766034,42.46995828
42.45950488,97437.87131,1479766036,42.47058952
42.46446114,97438.62441,1479766037,42.47563945
42.46322207,97437.72752,1479766038,42.47437697
42.4657002,97438.10406,1479766039,42.47690194
42.4675588,97436.97646,1479766040,42.47879566
42.46693927,97439.31907,1479766041,42.47816442
42.46508067,97439.40545,1479766042,42.4762707
42.471276,97439.26216,1479766043,42.48258311
42.46508067,97439.75252,1479766045,42.4762707
42.46817833,97436.39818,1479766046,42.4794269
42.471276,97436.1385,1479766047,42.48258311
42.47994945,97441.60684,1479766048,42.4914205
42.47623226,97440.36234,1479766049,42.48763305
42.47251506,97439.81199,1479766050,42.4838456
42.47871039,97438.62746,1479766051,42.49015801
42.47994945,97437.09482,1479766052,42.4914205
42.48490571,97436.43061,1479766054,42.49647043
42.48428618,97437.03788,1479766055,42.49583919
42.48180805,97438.04966,1479766056,42.49331422
42.48304712,97437.90533,1479766057,42.49457671
42.48676431,97439.14982,1479766058,42.49836416
42.49481824,97439.29612,1479766059,42.5065703
42.49048151,97440.39432,1479766060,42.50215161
42.49729637,97440.36683,1479766061,42.50909527
42.49729637,97440.01974,1479766062,42.50909527
42.49667683,97441.63932,1479766064,42.50846403
42.49729637,97439.67266,1479766065,42.50909527
42.50411123,97439.99223,1479766066,42.51603893
42.5016331,97437.18607,1479766067,42.51351396
42.5034917,97441.26474,1479766068,42.51540769
42.50287216,97438.74821,1479766069,42.51477645
42.5034917,97439.87638,1479766070,42.51540769
42.50782842,97441.58384,1479766071,42.51982638
42.5034917,97439.18219,1479766073,42.51540769
42.51030656,97439.50175,1479766074,42.52235135
42.50968702,97437.67939,1479766075,42.52172011
42.51030656,97441.23723,1479766076,42.52235135
42.51464329,97438.75057,1479766077,42.52677004
42.51030656,97440.19594,1479766078,42.52235135
42.51650188,97437.30472,1479766079,42.52866377
42.51959955,97440.89203,1479766080,42.53181998
42.51898002,97439.06964,1479766082,42.53118874
42.51959955,97439.50363,1479766083,42.53181998
42.52269721,97439.61995,1479766084,42.53497619
42.52517535,97442.74433,1479766085,42.53750116
42.52579488,97439.73626,1479766086,42.5381324
42.52827301,97439.38961,1479766087,42.54065737
42.52641441,97440.17026,1479766088,42.53876364
42.52641441,97441.55867,1479766089,42.53876364
42.52703394,97437.82742,1479766091,42.53939489
42.53013161,97439.67925,1479766092,42.5425511
42.53322927,97443.96085,1479766093,42.54570731
42.52889254,97440.17071,1479766094,42.54128861
42.53446834,97442.39909,1479766095,42.54696979
42.53446834,97439.96934,1479766096,42.54696979
42.53632694,97440.92422,1479766097,42.54886352
42.53880507,97443.0363,1479766098,42.55138849
42.53880507,97441.99497,1479766099,42.55138849
42.53818554,97440.51964,1479766101,42.55075725
42.53880507,97440.60653,1479766102,42.55138849
42.5431418,97442.28506,1479766103,42.55580718
42.54438087,97439.36379,1479766104,42.55706967
42.54623947,97439.62445,1479766105,42.55896339
42.54190274,97443.15262,1479766106,42.5545447
42.54623947,97441.36002,1479766107,42.55896339
